twitter_username,mastodon_username,Twitter_TOXICITY,Twitter_SEVERE_TOXICITY,Twitter_IDENTITY_ATTACK,Twitter_INSULT,Twitter_PROFANITY,Twitter_THREAT,Mastodon_TOXICITY,Mastodon_SEVERE_TOXICITY,Mastodon_IDENTITY_ATTACK,Mastodon_INSULT,Mastodon_PROFANITY,Mastodon_THREAT
Chocneededplox,mastodonapp.uk_ClaireBob,0.03896068914184396,0.002717340324539007,0.006383684354539004,0.015896910217021266,0.029803961499999997,0.013486500583687937,0.06700669139166666,0.004678848483333334,0.005826707675,0.044735626475000005,0.05411756208333334,0.04084089535833333
Indepndnt_Wave,ohai.social_independent_wave,0.1247132893539077,0.015234722806352708,0.016058757218737486,0.06736673743827669,0.10821598478156313,0.018933844979959907,0.0976210934,0.006842620066666668,0.012670801673333336,0.04912703823333333,0.06143604026666667,0.033878337
mentalistwhat,mastodon.lol_thornsage,0.08782734145632658,0.010451726120224486,0.013403302319163255,0.049318957322449,0.08676059176122443,0.01358805093591839,0.050308038099999994,0.002321243312,0.010523802259999998,0.025429834549999995,0.0382022024,0.0074488168600000005
pmichelreichold,retro.pizza_fordiman,0.07345713523594385,0.0056990339839959854,0.0183633943515261,0.04380851133875508,0.04448695309839348,0.013161915879518085,0.189008976,0.009316508083333333,0.09704159770000002,0.12360054316666667,0.11376919,0.014114234883333333
TheMarkRoman,mastodon.world_markroman,0.0791910571020367,0.005718094103014263,0.021804017711507143,0.043306316881466446,0.04564393199083504,0.01694591436272912,0.05203084510526316,0.0027005562399999997,0.00747468694736842,0.025791827578947366,0.03371784168421053,0.009538096578947367
imigueldiaz,lor.sh_imigueldiaz,0.0653088638622984,0.005469461765463712,0.029406614183790352,0.04133999138487905,0.04185778582661289,0.012019158669959664,0.2540519,0.007896423,0.038683333,0.21602537,0.057944927,0.0064015044
derfeinekali,social.anoxinon.de_derfeinekali,0.24580311017635254,0.17559620836673379,0.19746549150100162,0.24931294005811605,0.1784622710200401,0.21958188318497052,0.263047325,0.1973042385,0.119635345,0.1588555385,0.091759429,0.52058839
opreismetco,mastodon.nl_opreismetco,0.010400332347860006,0.0036654833633000014,0.001544411127279999,0.007136995402199981,0.02633478473499996,0.005500000704600001,0.0046284995,0.0015147527233333334,0.0006227972633333333,0.005946949766666667,0.014455609999999999,0.005500425399999999
sonialevert,mastouille.fr_sonialevert,0.06801683621262529,0.010415594315110218,0.005757710524669337,0.05802206447695399,0.05640304603106213,0.009040241533066137,0.01135545634,0.000647783285,0.00045195194599999993,0.011001011770000001,0.02490406955,0.00534428057
global404,infosec.exchange_global404,0.05216395591666665,0.0032193624195833333,0.0057683307083333316,0.01950605175,0.052851746437500007,0.008207168945833334,0.036107325333333336,0.001993179333333333,0.005617508033333333,0.012980849000000001,0.029284055333333336,0.009273306666666667
florianbrochard,mastodon.florianbrochard.fr_florian,0.017236473428571434,0.0012912248533482142,0.0017704304462499987,0.010013082626785722,0.020607017437499993,0.010215803783928572,0.010969689116666667,0.0006926059699999999,0.0008497945300000001,0.009509471783333334,0.012966836333333336,0.005682272816666667
wine4Pierre,ohai.social_between_the_wines,0.009927189,0.0031852722,0.0009943173,0.006771872,0.023516348,0.006000186,0.024591705115384617,0.00115266212,0.0073832344,0.011448433961538461,0.012937494461538461,0.006638636053846154
MrsQuaye,masto.nu_MrsQuaye,0.025188522126052094,0.0023525042255110188,0.008384592548416829,0.013231232623647246,0.018863859274549095,0.009173300131663332,0.03282983415,0.001718997961666667,0.004576943233333334,0.017363877816666665,0.019540786666666667,0.007601684883333334
veiga_rivas,masto.nobigtech.es_Dvr83,0.17291610166445776,0.023465882625180703,0.045552118829859434,0.17317252585562248,0.09056668195080314,0.017909432248594374,0.2151158494,0.095869100335,0.23053620460000002,0.225098067,0.1165174315,0.009824081
silvonen,mastodon.world_silvonen,0.06750127763768116,0.016037290132463765,0.016927053957971012,0.03675667571304347,0.07346200336956522,0.013141621988405797,0.0205478204,0.0015153884999999998,0.005919657140000001,0.010265993,0.0153112986,0.00844823
designative,mastodon.social_designative,0.036117977151,0.0017797946803999997,0.008941894011000002,0.018982278562000007,0.018789147374999995,0.009223024614000003,0.0396934309117647,0.0020461923882352947,0.014265547258823529,0.015437498723529411,0.02157991505882353,0.011166229652941175
OndesVitales,mastodon.free-solutions.org_odz,0.046803528971337605,0.004065700246560513,0.004974297530828022,0.03904606163121017,0.037679442162420376,0.008220623269426748,0.0038483564,0.00035762787,0.00055496785,0.0069143726,0.010006369,0.005335097
SaschaTayefeh,mastodon.world_SaschaTayefeh,0.03462527902580645,0.0029416519819354834,0.006404722674193548,0.01579622067096774,0.02561657420967742,0.009409029135483873,0.02381422107692308,0.0018240855384615386,0.00532484543076923,0.010301508653846155,0.018481801807692308,0.0084085957
TayefehSascha,mastodon.world_SaschaTayefeh,0.0766616365343511,0.004958734388854956,0.011402618791603052,0.03504601714503816,0.0615236907633588,0.013295872062595419,0.02381422107692308,0.0018240855384615386,0.00532484543076923,0.010301508653846155,0.018481801807692308,0.0084085957
ganjaspirito,mastodon.uno_ganjaspirito,0.23445118885539987,0.03689421138708006,0.04894386230593999,0.2310732978497999,0.139441618762,0.02580209936339995,0.03708339088888888,0.003082849227777778,0.002810809422222222,0.017049453777777775,0.059801722444444434,0.006171357622222222
lgrando123,sciencemastodon.com_lgrando123,0.06535383628594589,0.06634520383837837,0.06512642019675678,0.06177082464432434,0.05712443200794591,0.10621918227027008,0.03738124233333335,0.060482396666666674,0.06186976886666666,0.04188708016666667,0.032149613806666665,0.12728873733333337
IsinAltinkaya,genomic.social_isinaltinkaya,0.05590121516254067,0.0035450853926058635,0.018063591813811068,0.026092576501628665,0.037230858403908836,0.011766163834527693,0.024084128142857143,0.0016805103814285713,0.005560249214285715,0.011141898214285715,0.018197266714285714,0.008261071071428571
Lobbo74,tkz.one_Lobbo74,0.044806832597,0.0022594892342799994,0.00290969484092,0.02743574715800002,0.04714991822500003,0.013673447013800012,0.0443242839125,0.0020097941,0.0022282537068749994,0.03481796309375001,0.0394217445625,0.008381405475000001
xpenis_cakesx,mastodon.online_xbolt_vanderhugex,0.11774632102891568,0.01946130238516065,0.01608617981907631,0.0649865169455825,0.10514390344277115,0.02103441454618475,0.268138806,0.0753502745,0.009057874066666667,0.1408411212,0.286159824,0.009184843833333333
EcoPressBlog,sueden.social_gruenehelden,0.08027641683333332,0.056068260888888895,0.10032533916666667,0.08630646222222221,0.05963125116666666,0.1593669838888889,0.173322485875,0.19666937399999995,0.2515565425,0.21885046674999997,0.18889451006250002,0.27339782125
roschriften,sueden.social_gruenehelden,0.23656013660000003,0.14586724569999998,0.24612884959999998,0.22427409799999998,0.1263478868,0.25345945200000003,0.17332249524999999,0.19666939274999995,0.2515565625,0.21885049431249998,0.18889450943750002,0.27339782125
ehmicky,fosstodon.org_ehmicky,0.016844302947368422,0.001384208075263158,0.0030664659907894735,0.01145837072368421,0.01833120321052631,0.006992452992105262,0.027356795,0.0014567375240000001,0.004978201569999998,0.01129709984,0.01930982765,0.00797506229
haunteddaunt,mastodon.gamedev.place_haunteddaunt,0.12172893481052638,0.010735125722421057,0.011295725891578946,0.05643933006315789,0.08607786468947363,0.028314861237894742,0.08018891138461536,0.005216894515384616,0.02610419589230769,0.06271357361538463,0.047696458153846155,0.009187333269230767
marhiver,norden.social_marhiver,0.2633844393855419,0.1500455031164661,0.21431651452409645,0.26119606127710854,0.146114739192771,0.243740054152611,0.10816568,0.08843783833333334,0.19135486333333332,0.1230861725,0.06707550466666666,0.18064964166666667
RWisetrit,mas.to_rowiset,0.11210703948456924,0.013054718657915847,0.030581987199318653,0.0743422265062125,0.07342704254809618,0.019480111123446883,0.09687988257142857,0.0042329515428571425,0.03959192122857143,0.033827274,0.038970230571428566,0.010733839814285715
licca9shutsu,fedibird.com_licca9shutsu,0.044709420236841,0.00727635215905292,0.019224106855885294,0.02957501336036216,0.04522751855814887,0.012372160075452722,0.0031991098333333332,0.00034312407999999994,0.00058194545,0.005855907666666667,0.010544376666666667,0.005516068166666666
etard_webcam,mastodon.online_ETARD_The_LifeCaster,0.18323221721093738,0.022542766972890635,0.04957670965281251,0.12708504987578126,0.1367125776679687,0.020696186865625,0.166029854,0.024994890990555556,0.04769479885555556,0.11162160941666668,0.13775537138888885,0.022300538894444444
thalrex,synthwave.social_thalrex,0.025486581257630543,0.0028163353148594394,0.00465516851066265,0.011468146068072232,0.02772817446787147,0.008491259789156639,0.07956651591666668,0.0040473351,0.010976453408333331,0.04514976604166666,0.053121316333333335,0.009964424833333334
DelfinPino,mastodon.la_delfinpino,0.05676039361280004,0.002843601587100004,0.011419452121279984,0.04830920173900005,0.027123534101000008,0.008116790610600014,0.0048585498924999995,0.00030555762192499997,0.0005711544074999999,0.006368415925000001,0.0122400627,0.0054740177
LeoVenez,eupolicy.social_LeoVenez,0.055511400239199975,0.0044013545403,0.01942482232812001,0.035580917657800026,0.02991012805400001,0.0135954287612,0.01173561358,0.002159118645,0.0027568028249999993,0.007921853635000002,0.0169609684,0.006615109604999998
DTelegrafo,mastodon.online_mastodonmigration,0.06396945617859995,0.014261770710039994,0.007094583505500004,0.02105526749100003,0.10926120195500003,0.008749835860800007,0.054779892841176465,0.0020021550770588236,0.004671251482352941,0.035984464158823525,0.031059402411764702,0.01339867345882353
cco83mx,mastodon.social_cco83mx,0.036648952796491226,0.002383837085087719,0.006567021548245618,0.025275118619298244,0.029859018701754378,0.007110726045614035,0.04369995990909092,0.0033503355672727273,0.018480446522727276,0.019876862572727274,0.039884991,0.006551410563636364
Kroon125,mastodonners.nl_Kroon125,0.16221838357414237,0.06793363296333871,0.06294052754543476,0.11850926067219994,0.09677025361359991,0.019451458088999975,0.1213558044,0.028990049599999998,0.018857509875,0.07206490125,0.18407364400000004,0.0064399374
kiraherdman,mastodon.lol_kiratransgirl,0.12778982600750513,0.007621070306511152,0.0611130300114604,0.08177922121399597,0.05473899290872209,0.01582781725821502,0.14561430707142856,0.006163857145714285,0.0770964368642857,0.07662070117142858,0.07855603578571428,0.009159775557142858
RealMelroy,mastodon.melroy.org_melroy,0.05757286718080002,0.0066807018865399975,0.009198583009800004,0.03708214887840002,0.039002011879999986,0.010567330609200006,0.041643239833333325,0.0021484162972222227,0.00468180055,0.013771053144444446,0.01919151444444445,0.023423734916666664
AishaTaIks,newsie.social_AishaAhmad,0.14685119883953499,0.019679600044566592,0.1073006659236364,0.08796387962558147,0.05567500372198734,0.05802863249260042,0.0056233127,0.0010490417,0.0011376841,0.0066958712,0.013610168,0.0057606893
MattisFrommer,mastodontech.de_MattisFrommer,0.1352392582771083,0.087361218977912,0.11758973658232993,0.14474723938955844,0.09709009279718865,0.17908798387550245,0.16816082000000002,0.10232443757142858,0.1240834707142857,0.1836416478571429,0.11191636942857142,0.17203118500000003
YiJingMan,mastodon.social_YiJingMan,0.07273879747600001,0.006745227774126316,0.015098862594126317,0.03827897672357896,0.05480319100842103,0.01132681959052633,0.04345088033333333,0.002617836,0.012934374933333334,0.013242359666666667,0.02183115966666667,0.011856539333333332
veiga_rivas,masto.nobigtech.es_Dvr83,0.17291610166445776,0.023465882625180703,0.045552118829859434,0.17317252585562248,0.09056668195080314,0.017909432248594374,0.2151158494,0.095869100335,0.23053620460000002,0.225098067,0.1165174315,0.009824081
jkikegp,mastodon.cloud_jkikegp,0.006963087231578946,0.00037947767565789473,0.0011207977586842105,0.007707182405263156,0.011597130184210528,0.005451598418421054,0.012712666,0.0007828076866666666,0.0028904576,0.009488888533333335,0.013393826333333332,0.006539322900000001
loopcircus,universeodon.com_rohlfie,0.104544982153352,0.007796528016340778,0.025382171515949726,0.05923902116955312,0.06633694219553074,0.017466610991061473,0.023198258,0.00151753425,0.004407369575,0.01017764275,0.0149167595,0.008506809149999999
AbCdEp9,hachyderm.io_GallegaYFucsia,0.23640062306032086,0.024243890894989874,0.012667321196192434,0.21394202398617196,0.17487635611022126,0.01398396450340676,0.1883923,0.008468628,0.007954539,0.16766082,0.06796519,0.00951496
iamMJae,mastodon.world_iamMJae,0.04205035654555157,0.003853215977330961,0.005060373798540924,0.0246607931843416,0.03317639241814945,0.009719337776156583,0.0449176347,0.002081871044,0.00506593161,0.01704040845,0.03361423919999999,0.008601450399999998
tudorwriter,mastodon.world_rebeccalarson,0.04045022228262108,0.0027505143511111106,0.007347624231680907,0.016399525484330456,0.029727675294871806,0.0104648581991453,0.024846008,0.002501010875,0.007297827575,0.00994014125,0.01945139825,0.011355213125
JasonfromTB,socel.net_Tobinhood,0.10683668349739482,0.008895451152745492,0.013446887991422848,0.054682662915831765,0.08110625406012029,0.017845208672745486,0.030270588,0.0018405914,0.0053276913,0.012756908,0.019622196,0.009592636
tesdraws,socel.net_tesdraws,0.04504973157963706,0.0038127456862903242,0.0068041622336895225,0.018277195057056436,0.035985927936491906,0.013426985389717752,0.022878073,0.0020163399628571428,0.0043617830428571425,0.010641705042857144,0.020202902285714284,0.008455257614285715
Joao64ES,mastodon.world_joaoluis,0.07725852791026155,0.005654275316056345,0.0101813224004829,0.057000940148893474,0.045773094359154956,0.009955318838229383,0.02376344383333333,0.0019439061666666668,0.004874467766666667,0.010147558666666666,0.0202800025,0.008610914999999999
protecttruth_,mastodon.online_protecttruth,0.10646074936425703,0.003002501385863453,0.024148214982389594,0.07695766549116474,0.028988247612449787,0.01042263756305223,0.03835667346666667,0.001972516373333333,0.0037380167866666674,0.01598181421333333,0.018565623966666667,0.01038954112
BE_bilingue,ecoevo.social_hulshof,0.02649448674477611,0.0015855910063184086,0.00997224585074626,0.011640879753731336,0.01843513102238806,0.007725501226368159,0.01832686175,0.001014471065,0.0035194211500000003,0.0096788891,0.012499993499999999,0.007217087424999999
jhaasinterviews,masthead.social_Traversingthestars,0.04764568677771084,0.004425331368775102,0.00901878068000001,0.02316747290562246,0.036938573365461844,0.013877185353012045,0.06685224249999999,0.0026849905416666668,0.006486392058333333,0.053756120583333324,0.035704933833333334,0.008931322416666667
sawanswers,masto.ai_louisville,0.093666594402,0.006221213008300001,0.0435002215821999,0.02402246086220003,0.04238476399100004,0.04829849708059997,0.018353164249999998,0.001255273835,0.004076701175,0.009127886,0.012512803,0.0079015949
drjrcorns,mastodon.au_drjrcorns,0.04860421437615229,0.0028607286416633283,0.0074369397419839665,0.02263209621362723,0.032517185330661315,0.010246116938677365,0.02982853292105263,0.0026226043573684215,0.0058551240842105255,0.012495087415789476,0.027043894684210524,0.007449770768421054
kybenal,mastodon.world_kybenal,0.08038438265199993,0.012302583044750001,0.014098437707450001,0.04030550439199995,0.06547228521000001,0.03007751374350001,0.029995393849999996,0.0029626971175,0.0033367441925000003,0.01036469406,0.02152977955,0.020023319765
Frank_vdValk,mastodon.online_mastodonmigration,0.0312457003757764,0.0062191844036024865,0.0051633363899378885,0.02157667805031054,0.03279214236645962,0.006099096688819877,0.054779892841176465,0.0020021550770588236,0.004671251482352941,0.035984464158823525,0.031059402411764702,0.01339867345882353
DocMicheleFiore,mastodon.uno_docfiore,0.04638664515352111,0.002661312611501009,0.00838908114458752,0.03040018679979878,0.02623815569919516,0.009686564518511074,0.036431163999999995,0.00137746335,0.0049923982,0.01564619525,0.01340948275,0.006601354775
wilkieii,archived.software_wilkie,0.113789798227621,0.007840137351250007,0.01503952905161289,0.0594244399205646,0.06790860772076612,0.01891243687479837,0.0784876568611111,0.0032227247166666667,0.004688193716666667,0.02859321546666667,0.06210416800000002,0.00895077787222222
rachmad_jenss,techhub.social_jenss,0.038023202609907464,0.0027823658856572053,0.010211837490707035,0.019910074206237402,0.03025016870824951,0.012532944656740454,0.027560094,0.0024604797,0.010433395,0.010894896,0.023516348,0.011482717
JLehmann82,sigmoid.social_jenslehmann,0.068303991,0.05316043881481481,0.10512544725925925,0.07458055429629627,0.054589328185185186,0.1768797281481482,0.066539979,0.04680580925,0.0790059525,0.05201125699999999,0.053667254750000004,0.156744125
walterbiscardi,toot.community_whereswaltertravel,0.08807279213667345,0.0031509893411623257,0.01946855843020039,0.04671500498236478,0.029198958631262564,0.0228778651771543,0.028779283300000003,0.0020936922405,0.00356068802,0.011191245579999998,0.018574801100000003,0.028316244985
RebeccaHRM,mastodon.world_RebeccaWestaway,0.036928615749899786,0.0023263468705410845,0.008456885750380762,0.016082097830861685,0.02388058049398797,0.010356275642885783,0.056621356335,0.003609581774999999,0.009868252680000002,0.016325526975000008,0.030985957650000007,0.028713130870000002
rosati_luca,mastodon.uno_rosatiluca,0.02050741062499999,0.0012176420005357133,0.0027277529723214286,0.013463835072142834,0.01795283012499999,0.006423549856785718,0.03130102389527231,0.0013528905430896315,0.001707621496061579,0.024278087889473682,0.023110425621052633,0.006087962200000001
thatgirldad,zirk.us_thatgirldad,0.030268154999999998,0.0031280518,0.00575316715,0.0122059045,0.0361988175,0.0073012351,0.036870047,0.0031089783,0.005438685,0.011198899,0.030890211,0.010369381
Artlandis,mastodon.uno_artlandis,0.07112059853907818,0.012959905153967938,0.02139951155238478,0.05372094195751517,0.05732468622444893,0.020415352531663312,0.05353862163333333,0.011084175852222218,0.031110991814444447,0.040249662477777774,0.03901349949999999,0.01665112000555556
gctwnl,newsie.social_gctwnl,0.0771685672077922,0.0034563585887012996,0.03205202294870132,0.03738251108441558,0.02977121574675326,0.01497977617532468,0.039678039807692314,0.0016736984153846153,0.005369675657692308,0.015294554600000001,0.01985223884615385,0.008351833723076922
pryszkie,indieweb.social_peterryszkiewicz,0.09246354124196432,0.008560440719732146,0.018262186458928572,0.04271911920223213,0.06006976295982142,0.020954892590178565,0.031568954625,0.002105236075,0.00475422475,0.0119826535,0.0219108635,0.009158952075
DodoNerd,mastodon.social_Dodonerd,0.1260973674635999,0.017792911161840026,0.014568509003859989,0.08147113383020008,0.09486302131400001,0.013763722563200012,0.0192098225,0.0014400482,0.0048374696500000005,0.009412888,0.017982551,0.0079873605
pup_trent,gearheads.social_CubTrent,0.14181575579858854,0.02336163797768144,0.022402671881008047,0.0516751662254033,0.13272899100403224,0.02465063843971772,0.23883847062499997,0.0120852033,0.0158926866875,0.10982138987500001,0.17861305575,0.024005429000000002
n_chardon,mastodon.scot_jenstirrup,0.019332574858823528,0.001374740227058824,0.004632358472941177,0.012207349539215682,0.014960379058823525,0.00663876816862745,0.023177798038461535,0.0016069412315384615,0.006540619261538461,0.00956138050769231,0.016922301076923076,0.011097135023076922
dkcrypto13,techhub.social_dkcrypto13,0.08114132750780001,0.0032896330377599993,0.008559700965719997,0.05195125322340009,0.04658278098199994,0.011003019474000002,0.53579444,0.030523606,0.019877186,0.27558193,0.6069483,0.011146127
okurtnod,mastodon.lol_dontruko,0.1225091702738,0.02400680526565,0.020722247155500008,0.10261928506700006,0.11272518017299994,0.009730854435400014,0.04021096821428571,0.0028235571428571428,0.014199056142857143,0.016482493428571426,0.041618527142857145,0.0088168935
RiccardoAledda,mastodon.uno_RiccardoAledda,0.12162136580580009,0.023492715608060013,0.02739507706959999,0.11000963021360008,0.08400601636599991,0.016671112578400014,0.145665757875,0.04685762155499999,0.05535647051249999,0.1362496859375,0.07770074974999999,0.009819873762500002
secuninja,social.tchncs.de_secuninja,0.07621818160783136,0.007628711925622493,0.008647838715321281,0.04887044459176714,0.06226241718975904,0.010023511171285152,0.09091257285263157,0.005319147581052632,0.006507684373684211,0.03739704958947367,0.07988434065789474,0.008606248621052632
MartinMsAccount,mastodon.world_MartinMsAccount,0.2012653593699999,0.13244279553400037,0.15532139583800014,0.21561905764599973,0.15128992403999988,0.2197828545850006,0.231592764125,0.18415999006249997,0.16643073481250004,0.23983938262499999,0.220352858125,0.21560736
l_avrot,mastodon.scot_jenstirrup,0.04800438079430892,0.00412899357640244,0.013956031335609747,0.02615525090833333,0.029928796169715433,0.011923714876016263,0.023177798038461535,0.0016069412315384615,0.006540619261538461,0.00956138050769231,0.016922301076923076,0.011097135023076922
KevinTerribly,mastodon.social_KevinTerribly,0.046595409332730944,0.0026541418497991994,0.005624070131224898,0.020513884720481906,0.03217304255622492,0.010495034366666668,0.04871075636363636,0.0024773858027272726,0.0047091016181818185,0.01700358990909091,0.029387707454545456,0.008884149063636364
zettlr,fosstodon.org_zettlr,0.03087075752533784,0.0018268978542905403,0.004649491905641894,0.015190143221283758,0.02571387517905405,0.00954198394493244,0.045961868769230765,0.001739355223076923,0.004988307207692309,0.03593246711538462,0.032310845,0.008476810053846153
Lady_ClaireEU,mastodon.world_LadyClaire,0.09738856953058346,0.005857262629818914,0.01567127817788733,0.062104486977464866,0.05081989797183102,0.01657357840603623,0.024837701875,0.0016778707499999997,0.0038535580250000003,0.012368389525,0.016370661875,0.0075067490125
PaolaGuerreroR,mastodon.social_PaolaGuerreroR,0.023095411873983736,0.0014780449786788617,0.008862049290162604,0.01285152183008127,0.016798707325203263,0.0076118131662601665,0.030661224749999997,0.0022260348,0.01725918935,0.010432736566666665,0.016809750833333335,0.008449092766666668
HLBurdett,mstdn.science_HLBurdett,0.018642412809589042,0.0015119003928767121,0.005662270585547945,0.009015093314383568,0.016143194616438355,0.007800280055479456,0.014047809666666666,0.002212524433333333,0.0037121183000000005,0.008328297833333333,0.014745963333333334,0.00729044685
antoniotari,mastodon.lol_luciferluci,0.09572206096590907,0.008452947620454546,0.035685797206818186,0.05135324843636364,0.03688396859090909,0.031462473743181826,0.07174833809285715,0.004616668152857144,0.019658552378571427,0.01999410097857143,0.03125695867857143,0.013659941492857144
orkanokan_,muenchen.social_orkanokan,0.08533700324748482,0.05919759520321969,0.09860343485110735,0.08598254886519129,0.06324303941046272,0.16339532572173096,0.06338835649999999,0.040522877,0.07057341,0.05263158,0.056140352,0.156744125
stopthespam,datasci.social_estebanmoro,0.10803878558109753,0.007514465355203254,0.012055889727317073,0.06462146580121957,0.06006516302947155,0.02083975217479674,0.015302780285714286,0.0011716570185714287,0.003399508542857143,0.008436417642857142,0.015247372285714282,0.007503050185714287
RaasTn1991,mstdn.party_RaasTn1991,0.08241009003477372,0.011283002642057621,0.02316554675288065,0.047672237881481484,0.06464985812551437,0.01202855592098766,0.08940909225,0.009763688425,0.0221807125,0.04985803325,0.066624766,0.0104891295
LarryNeufeldSK,mstdn.ca_larryneufeld,0.056913684906237404,0.002912712074708249,0.01982412984231386,0.02925347866136822,0.024293452181086528,0.013936943140241485,0.08266071471578945,0.002540287207368421,0.038358082421052625,0.05189393279473684,0.018414680894736836,0.010322291884210527
Pipecito2112,mstdn.party_thatphilipsfajardo,0.05073873490679997,0.007818889205520003,0.008625623448639999,0.036434108715,0.050814381039,0.009793357042400013,0.11292223343333334,0.008422918766666667,0.0050818999416666665,0.05385133556666666,0.1329850781666667,0.009831110466666666
PodmanG,c.im_Vespertinogenic22,0.12124182729559997,0.010816326807539998,0.020048073838219996,0.09092905625679999,0.06606478318200001,0.0199574427954,0.06453139449999999,0.0081694826,0.006687363,0.021413901500000002,0.060799636500000004,0.00805209
mauriciocolina,masto.nu_mauriciocolina,0.0629001122438849,0.0037240305627050363,0.010199404747841728,0.05350710582302157,0.03770907771582735,0.00706050188705036,0.023735828124999997,0.001161247501,0.015554593544999998,0.011828456575,0.01270494875,0.005673305299999999
yw_11_yw,cryptodon.lol_yw,0.06795492377066667,0.007412867129733331,0.006733648134133335,0.027927671742666665,0.07276925762666665,0.010701748712,0.0356572241875,0.0016811490062500001,0.0050668412,0.01315324515,0.0159180523125,0.01117825183125
robmcd85,ehr.scot_rob,0.13588708636305236,0.012645987502771086,0.04340203479343371,0.08428695325180725,0.07665997228714864,0.017384402563253017,0.14134589012,0.016442096556666664,0.05158129208,0.10084347055333334,0.08205431353333334,0.04176072265333333
DrKeiGraves,masto.ai_DrKeiGraves,0.09969150095889216,0.006145715965830904,0.06190871146180758,0.041338319791253644,0.04295156308454811,0.025418021541107866,0.0393628111,0.00384569175,0.0179000926,0.01405076785,0.0281684535,0.0085375555
_JaGem_,techhub.social__JaGem_,0.05033003423139998,0.003252110817760001,0.009117773504020004,0.02637669043599998,0.03725417917800001,0.010721544494000002,0.026970858,0.0020980835,0.009471451,0.011198899,0.02119352,0.009281937
Sutibuandason,universeodon.com_NotoriousSA,0.10164513870803217,0.007516276356305224,0.023209010562690754,0.0636580476032129,0.05477395297389558,0.016701244660240974,0.02543884,0.0021362305,0.005253696,0.009450888,0.020373698,0.010783645
mcmars3d,aus.social_mcmars,0.022321387625,0.0017315149375,0.0064142488625,0.009503138125,0.017380494625,0.0090885594375,0.026970858,0.0025939941,0.013948337,0.010742896,0.02119352,0.008155655
danvilnoiu,hachyderm.io_danvilnoiu,0.03600844419220778,0.0020263501238961044,0.007269029552727272,0.017566384287012984,0.02191360385714286,0.00826923917922078,0.02762732916666667,0.0017547607666666663,0.0070256326499999995,0.012446830333333334,0.017760517,0.008436147116666667
JustfinanceI,mastodon.world_justfinanceI,0.03231540353919997,0.002592222388979999,0.014072570434559992,0.013785539436399973,0.01868075633099999,0.009892467559000001,0.04774371805,0.0020039081500000003,0.023951426325,0.013427495000000001,0.01676989825,0.011308896675
Reise_Blog,mastodon.social_reiseblog,0.07151451278000001,0.058539042420000326,0.08143045670000056,0.07297728796100006,0.06632689480999991,0.16598869467800054,0.07125417865000001,0.07091094715,0.10045844499999998,0.07351167485,0.059805451749999995,0.15854628300000004
dfreniche,mastodon.social_dfreniche,0.041946779429058154,0.0032473883527254542,0.0055663762191783565,0.025754395193386743,0.03524982944889781,0.010729342032865736,0.06940520077777777,0.003527005482222222,0.0061427244555555555,0.01617093777777778,0.063390743,0.010601446333333334
LaCasaInvisible,culturaeinnovacion.social_LaCasaInvisible,0.029293819050067404,0.001412517645554559,0.004990523116212934,0.022143815747484884,0.02097132914245475,0.006560586139436635,0.012487021019999999,0.0004688768008157895,0.001441745035157895,0.011215378021052632,0.010434033515789474,0.005520143942105263
anns_road,mastodonapp.uk_anns_road,0.06909608918165468,0.0039383448792446015,0.007840504132589932,0.035851139697482,0.031357554769784184,0.016790000577338142,0.06720053383333334,0.0031344096,0.013741253383333332,0.026835115499999996,0.035401531166666673,0.008597968999999999
TheMamahuhu,det.social_jenswiesner,0.11090661961377243,0.0783887765479044,0.11332226166766511,0.11695965969161701,0.07382711799401195,0.17246584895209552,0.111803006,0.09982833878125,0.11954563069374997,0.12148567497500001,0.11476806274374998,0.1659762925
judithridez,masto.nobigtech.es_judithridez,0.035131220544800015,0.0031911870520000014,0.0038766034304799977,0.022549095077399994,0.04232406919800001,0.007019894577800006,0.021741686666666666,0.00069141388,0.0023539886666666668,0.015534543666666666,0.015420608666666669,0.005623140466666667
Roessix,gruene.social_klaus,0.206473815,0.11938724846874996,0.19651280365624993,0.21026067321874997,0.11371351543749997,0.22369082531250004,0.2836610233333334,0.1554487655,0.26701208,0.24676586,0.10832285366666665,0.31286955833333335
MrKittemurt,mastodon.gamedev.place_Mr_Kittemurt,0.04269941160486812,0.002966437209229209,0.00694260052669371,0.017746858438133846,0.034532202178499,0.014345819904259632,0.024967449,0.0021266937,0.011469335,0.010818896,0.019690514,0.009307829
Angus_Prune,mstdn.social_weiser,0.1320225371363637,0.008578709956767686,0.0277248340060202,0.09942148988282828,0.05561725137373738,0.01718563835010103,0.08379557384210526,0.0025786851405263157,0.008690720899999999,0.040410666263157896,0.039011591894736845,0.010808389163157893
GothicalTomB,mastodon.social_gothicaltomb,0.050207778614800004,0.0035014293450600026,0.007266340280159997,0.021025855534199972,0.03455812017899999,0.015095813418800003,0.02802167696666667,0.0018978118866666666,0.006653264553333334,0.011680755806666665,0.018501771666666667,0.00936565304
catladyactivist,ohai.social_catladyactivist,0.09078823876491936,0.0038785179848185494,0.01447822535729839,0.05737525999153232,0.045469231651209696,0.013606051206854841,0.03699936326315789,0.0015276356715789475,0.006007697878947368,0.015456366889473683,0.014740183921052636,0.008599240268421054
